,HOG,files,label
203,"[1.34366436e-03 8.55667458e-05 1.70158997e-01 ... 8.20646621e-03
 1.68800112e-02 7.88671616e-03]",./outputs/extra_images/Cars_203_Extra.png,1.0
204,[0.35142472 0.35142472 0.02429922 ... 0.00858091 0.00404081 0.00982843],./outputs/extra_images/Cars_204_Extra.png,1.0
205,[0.35142472 0.35142472 0.02429922 ... 0.00858091 0.00404081 0.00982843],./outputs/extra_images/Cars_205_Extra.png,1.0
206,[0.04834222 0.03274534 0.02797214 ... 0.02898956 0.003138   0.01132169],./outputs/extra_images/Cars_206_Extra.png,1.0
207,[0.04834222 0.03274534 0.02797214 ... 0.02898956 0.003138   0.01132169],./outputs/extra_images/Cars_207_Extra.png,1.0
208,[0.36340731 0.32782277 0.02228071 ... 0.01563388 0.00651118 0.01106902],./outputs/extra_images/Cars_208_Extra.png,1.0
209,[0.34695196 0.31487468 0.02136543 ... 0.01163335 0.00448597 0.00963882],./outputs/extra_images/Cars_209_Extra.png,1.0
210,[0.30594531 0.14401269 0.05198209 ... 0.00927886 0.00703051 0.01415753],./outputs/extra_images/Cars_210_Extra.png,1.0
211,[0.17519124 0.06864845 0.0226473  ... 0.01174504 0.00849804 0.0194076 ],./outputs/extra_images/Cars_211_Extra.png,1.0
212,[0.20239553 0.35592598 0.15996616 ... 0.00054121 0.0500526  0.17083716],./outputs/extra_images/Cars_212_Extra.png,1.0
213,[0.09829171 0.05039828 0.16214064 ... 0.0044093  0.00363059 0.00381839],./outputs/extra_images/Cars_213_Extra.png,1.0
214,[0.06856384 0.02628923 0.01788943 ... 0.01209892 0.04015042 0.21610039],./outputs/extra_images/Cars_214_Extra.png,1.0
215,[0.40524021 0.40524021 0.00930284 ... 0.00565709 0.01010083 0.34709907],./outputs/extra_images/Cars_215_Extra.png,1.0
216,[0.34692737 0.34964821 0.0252362  ... 0.02433531 0.01459987 0.02862451],./outputs/extra_images/Cars_216_Extra.png,1.0
217,[0.26536563 0.106845   0.00345127 ... 0.01313721 0.00739059 0.01025   ],./outputs/extra_images/Cars_217_Extra.png,1.0
218,[0.02647176 0.02298739 0.01909928 ... 0.08432855 0.0533266  0.03269438],./outputs/extra_images/Cars_218_Extra.png,1.0
219,[0.39461476 0.08018263 0.01455166 ... 0.02432779 0.02043696 0.4415493 ],./outputs/extra_images/Cars_219_Extra.png,1.0
220,[0.1988031  0.29194549 0.25635877 ... 0.04278523 0.24892043 0.31622693],./outputs/extra_images/Cars_220_Extra.png,1.0
221,[0.1071453  0.0545206  0.15576997 ... 0.03837489 0.151265   0.17472026],./outputs/extra_images/Cars_221_Extra.png,1.0
222,[0.07336622 0.06497037 0.07769825 ... 0.06152584 0.14055894 0.36924002],./outputs/extra_images/Cars_222_Extra.png,1.0
223,[0.35463163 0.35463163 0.01087117 ... 0.00162649 0.02204797 0.32933739],./outputs/extra_images/Cars_223_Extra.png,1.0
224,[0.32738611 0.35181105 0.01226166 ... 0.00922594 0.01075033 0.00710738],./outputs/extra_images/Cars_224_Extra.png,1.0
225,[0.31010756 0.22051297 0.00346649 ... 0.00712199 0.0085663  0.00735378],./outputs/extra_images/Cars_225_Extra.png,1.0
226,[0.02536859 0.02776042 0.01760257 ... 0.02147499 0.00529621 0.00692851],./outputs/extra_images/Cars_226_Extra.png,1.0
227,[0.42305073 0.0634535  0.00599269 ... 0.00670802 0.00240915 0.27164707],./outputs/extra_images/Cars_227_Extra.png,1.0
228,[0.17568949 0.18386112 0.20298758 ... 0.02328354 0.01502794 0.05719447],./outputs/extra_images/Cars_228_Extra.png,1.0
229,[0.00821772 0.00212213 0.16968146 ... 0.00516115 0.00346426 0.00441794],./outputs/extra_images/Cars_229_Extra.png,1.0
230,[0.14075981 0.11235183 0.09166915 ... 0.13505127 0.19972564 0.25864726],./outputs/extra_images/Cars_230_Extra.png,1.0
231,[0.41150743 0.41150743 0.01247936 ... 0.00910859 0.00698141 0.40411687],./outputs/extra_images/Cars_231_Extra.png,1.0
232,[0.26311988 0.36039805 0.08007894 ... 0.00201269 0.0027277  0.00502221],./outputs/extra_images/Cars_232_Extra.png,1.0
233,[0.36532384 0.36532384 0.07052904 ... 0.00252527 0.00111476 0.23995201],./outputs/extra_images/Cars_233_Extra.png,1.0
234,[0.01919281 0.017082   0.01049299 ... 0.00412562 0.00562662 0.01720145],./outputs/extra_images/Cars_234_Extra.png,1.0
235,[0.0159745  0.01077368 0.00782659 ... 0.00214644 0.00149593 0.00168297],./outputs/extra_images/Cars_235_Extra.png,1.0
236,[0.17148599 0.28182933 0.18401113 ... 0.0062904  0.01000488 0.10383787],./outputs/extra_images/Cars_236_Extra.png,1.0
237,[0.07872784 0.07053799 0.17531975 ... 0.00123517 0.00065857 0.00031041],./outputs/extra_images/Cars_237_Extra.png,1.0
238,[0.02342767 0.01841055 0.03400407 ... 0.00297528 0.01582745 0.09439169],./outputs/extra_images/Cars_238_Extra.png,1.0
239,[0.34011966 0.19867365 0.01830268 ... 0.00836613 0.00810226 0.35318133],./outputs/extra_images/Cars_239_Extra.png,1.0
240,[0.24482435 0.1709279  0.192416   ... 0.07568415 0.11717238 0.09848813],./outputs/extra_images/Cars_240_Extra.png,1.0
241,[0.03720586 0.01239845 0.05006521 ... 0.00034274 0.00079422 0.00378312],./outputs/extra_images/Cars_241_Extra.png,1.0
242,[0.08823673 0.14696708 0.21502627 ... 0.02674269 0.03991678 0.10538448],./outputs/extra_images/Cars_242_Extra.png,1.0
243,[0.46237549 0.31158975 0.01461755 ... 0.00736208 0.00909003 0.43563333],./outputs/extra_images/Cars_243_Extra.png,1.0
244,[0.19063251 0.20756051 0.07844375 ... 0.00208446 0.00338916 0.00954695],./outputs/extra_images/Cars_244_Extra.png,1.0
245,[0.41858554 0.41858554 0.00738296 ... 0.0059415  0.0043201  0.34708232],./outputs/extra_images/Cars_245_Extra.png,1.0
246,[0.06501859 0.02759802 0.03116673 ... 0.01502186 0.00425932 0.00894535],./outputs/extra_images/Cars_246_Extra.png,1.0
247,[0.00423268 0.00283149 0.07735262 ... 0.00315792 0.00347433 0.00271725],./outputs/extra_images/Cars_247_Extra.png,1.0
248,[0.21399727 0.17780453 0.09278542 ... 0.01025028 0.00648606 0.05446729],./outputs/extra_images/Cars_248_Extra.png,1.0
249,[0.41931137 0.41931137 0.01404267 ... 0.00929094 0.02093299 0.35680202],./outputs/extra_images/Cars_249_Extra.png,1.0
250,[0.09019668 0.06275629 0.04270431 ... 0.00986886 0.00858751 0.14792331],./outputs/extra_images/Cars_250_Extra.png,1.0
251,"[6.35706773e-03 5.82614494e-03 6.77451193e-02 ... 2.37810644e-04
 9.34346463e-05 0.00000000e+00]",./outputs/extra_images/Cars_251_Extra.png,1.0
252,[0.1043501  0.0340675  0.00879781 ... 0.04994905 0.02214361 0.08582091],./outputs/extra_images/Cars_252_Extra.png,1.0
253,[0.00134408 0.00104264 0.03990318 ... 0.00828811 0.00641432 0.00357487],./outputs/extra_images/Cars_253_Extra.png,1.0
254,[0.0159454  0.06080787 0.23947857 ... 0.1393588  0.20650434 0.24439834],./outputs/extra_images/Cars_254_Extra.png,1.0
255,[0.46541095 0.32857883 0.00716511 ... 0.00747802 0.00970749 0.46323839],./outputs/extra_images/Cars_255_Extra.png,1.0
256,[0.03632502 0.04683916 0.07562554 ... 0.00689865 0.03460309 0.26371175],./outputs/extra_images/Cars_256_Extra.png,1.0
257,[0.41039252 0.41039252 0.02515081 ... 0.00096301 0.00552757 0.32191652],./outputs/extra_images/Cars_257_Extra.png,1.0
258,[0.0383081  0.0406887  0.03969558 ... 0.03608315 0.04942308 0.2046922 ],./outputs/extra_images/Cars_258_Extra.png,1.0
259,[0.0118524  0.03288873 0.15917265 ... 0.01030002 0.00984883 0.0075793 ],./outputs/extra_images/Cars_259_Extra.png,1.0
260,[0.14941305 0.09665875 0.07082856 ... 0.0283103  0.02830805 0.02224297],./outputs/extra_images/Cars_260_Extra.png,1.0
261,[0.06904992 0.04787938 0.04150703 ... 0.02851605 0.02877947 0.02276664],./outputs/extra_images/Cars_261_Extra.png,1.0
262,[0.04506278 0.02956708 0.05735428 ... 0.01211809 0.00336848 0.0081021 ],./outputs/extra_images/Cars_262_Extra.png,1.0
263,[0.05286051 0.02625837 0.06109956 ... 0.00872356 0.00303162 0.35013399],./outputs/extra_images/Cars_263_Extra.png,1.0
264,[0.15870121 0.07957959 0.06027873 ... 0.01904144 0.02245469 0.02146151],./outputs/extra_images/Cars_264_Extra.png,1.0
265,[0.48024938 0.12089502 0.02243272 ... 0.0021643  0.00923523 0.31255859],./outputs/extra_images/Cars_265_Extra.png,1.0
266,[0.12569852 0.08326201 0.07501168 ... 0.01165644 0.0130679  0.01584766],./outputs/extra_images/Cars_266_Extra.png,1.0
267,[0.00929616 0.00483647 0.00786769 ... 0.00963968 0.0105537  0.00636114],./outputs/extra_images/Cars_267_Extra.png,1.0
268,[0.14222541 0.11170205 0.14262223 ... 0.05561784 0.18741332 0.28506804],./outputs/extra_images/Cars_268_Extra.png,1.0
269,[0.40755197 0.40755197 0.02277331 ... 0.02394919 0.00436543 0.31079632],./outputs/extra_images/Cars_269_Extra.png,1.0
270,[0.22845183 0.15584777 0.11666101 ... 0.07653897 0.12943362 0.28721431],./outputs/extra_images/Cars_270_Extra.png,1.0
271,[0.00162565 0.00101057 0.20008864 ... 0.00041964 0.0068763  0.03278844],./outputs/extra_images/Cars_271_Extra.png,1.0
272,[0.06761666 0.03661343 0.03995561 ... 0.00367277 0.00449761 0.00797335],./outputs/extra_images/Cars_272_Extra.png,1.0
273,[0.00531108 0.00563882 0.13462856 ... 0.00537012 0.00054614 0.00034457],./outputs/extra_images/Cars_273_Extra.png,1.0
274,[0.02821068 0.04402612 0.03383208 ... 0.00173655 0.000976   0.00833345],./outputs/extra_images/Cars_274_Extra.png,1.0
275,[0.39158425 0.39158425 0.00987188 ... 0.0073268  0.01506587 0.32457489],./outputs/extra_images/Cars_275_Extra.png,1.0
276,[0.46522149 0.4408471  0.01097294 ... 0.09688579 0.1742736  0.28114516],./outputs/extra_images/Cars_276_Extra.png,1.0
277,[0.01281224 0.00330059 0.18591979 ... 0.00831972 0.02089267 0.02523175],./outputs/extra_images/Cars_277_Extra.png,1.0
278,[0.08586083 0.02249629 0.07051563 ... 0.04024271 0.11036078 0.29134023],./outputs/extra_images/Cars_278_Extra.png,1.0
279,[0.40860748 0.40860748 0.02740468 ... 0.00166461 0.00194477 0.318708  ],./outputs/extra_images/Cars_279_Extra.png,1.0
280,[0.50359815 0.50359815 0.15585053 ... 0.01557961 0.05909468 0.32620186],./outputs/extra_images/Cars_280_Extra.png,1.0
281,[0.43431863 0.41133773 0.05695694 ... 0.02008979 0.0323049  0.38039291],./outputs/extra_images/Cars_281_Extra.png,1.0
282,[0.04996923 0.01816568 0.02192659 ... 0.04357598 0.05557043 0.32200345],./outputs/extra_images/Cars_282_Extra.png,1.0
283,[0.02183952 0.0138099  0.04221579 ... 0.03745266 0.0398527  0.1408679 ],./outputs/extra_images/Cars_283_Extra.png,1.0
284,[0.38388368 0.350122   0.04587984 ... 0.02361968 0.09598317 0.29012957],./outputs/extra_images/Cars_284_Extra.png,1.0
285,[0.00600305 0.00352014 0.17882898 ... 0.00284118 0.00243611 0.00300268],./outputs/extra_images/Cars_285_Extra.png,1.0
286,[0.02851142 0.02425248 0.01299594 ... 0.0444728  0.06937125 0.28490436],./outputs/extra_images/Cars_286_Extra.png,1.0
287,[0.40722582 0.40722582 0.02675498 ... 0.00797314 0.00268264 0.285207  ],./outputs/extra_images/Cars_287_Extra.png,1.0
288,[0.03917733 0.03226496 0.03094701 ... 0.02523123 0.08590354 0.31023693],./outputs/extra_images/Cars_288_Extra.png,1.0
289,[0.06733216 0.03443461 0.02913907 ... 0.02200868 0.0771769  0.20799218],./outputs/extra_images/Cars_289_Extra.png,1.0
290,[0.19179778 0.25056243 0.16646752 ... 0.03472964 0.07787911 0.3265346 ],./outputs/extra_images/Cars_290_Extra.png,1.0
291,[0.27417451 0.27417451 0.19690971 ... 0.03477795 0.09034175 0.40843582],./outputs/extra_images/Cars_291_Extra.png,1.0
292,[0.34766898 0.34766898 0.0374383  ... 0.03493998 0.05632342 0.2873089 ],./outputs/extra_images/Cars_292_Extra.png,1.0
293,[0.00581714 0.0004434  0.20019351 ... 0.01871157 0.00241034 0.00760831],./outputs/extra_images/Cars_293_Extra.png,1.0
294,[0.03049512 0.02224117 0.01465859 ... 0.01397469 0.1256838  0.28819323],./outputs/extra_images/Cars_294_Extra.png,1.0
295,[0.41401681 0.41401681 0.0210826  ... 0.00516452 0.00257527 0.27019927],./outputs/extra_images/Cars_295_Extra.png,1.0
296,[0.28394431 0.32832649 0.17973836 ... 0.00751128 0.0204901  0.16892511],./outputs/extra_images/Cars_296_Extra.png,1.0
297,[0.27166438 0.31344405 0.12413178 ... 0.01156676 0.01876169 0.21799442],./outputs/extra_images/Cars_297_Extra.png,1.0
298,[0.07009723 0.05729164 0.07277027 ... 0.01178209 0.07263412 0.25450405],./outputs/extra_images/Cars_298_Extra.png,1.0
299,[0.08660018 0.06393544 0.06406149 ... 0.01876926 0.06302591 0.27407959],./outputs/extra_images/Cars_299_Extra.png,1.0
300,[0.45087814 0.08577029 0.0047471  ... 0.01019554 0.0260823  0.12514137],./outputs/extra_images/Cars_300_Extra.png,1.0
301,"[1.90662444e-02 4.03225655e-03 1.60663024e-01 ... 8.27910204e-04
 7.52456690e-05 4.21183446e-04]",./outputs/extra_images/Cars_301_Extra.png,1.0
302,[0.02326849 0.00664395 0.04303106 ... 0.01649765 0.04331016 0.20920943],./outputs/extra_images/Cars_302_Extra.png,1.0
303,[0.41602212 0.41602212 0.00526716 ... 0.02327862 0.01288359 0.3660149 ],./outputs/extra_images/Cars_303_Extra.png,1.0
304,[0.26143718 0.19395271 0.19819948 ... 0.05065988 0.02452549 0.09423764],./outputs/extra_images/Cars_304_Extra.png,1.0
305,[0.20694934 0.27791941 0.11152472 ... 0.0112886  0.01329907 0.04956397],./outputs/extra_images/Cars_305_Extra.png,1.0
306,[0.12020581 0.09132483 0.02292459 ... 0.01447998 0.06143911 0.19991075],./outputs/extra_images/Cars_306_Extra.png,1.0
307,[0.47665697 0.08359079 0.01992437 ... 0.02009652 0.02179284 0.31286374],./outputs/extra_images/Cars_307_Extra.png,1.0
308,[0.43395224 0.13527413 0.0118477  ... 0.0018294  0.00174534 0.0097238 ],./outputs/extra_images/Cars_308_Extra.png,1.0
309,[0.42148447 0.10113501 0.00715114 ... 0.00160903 0.00200308 0.28112438],./outputs/extra_images/Cars_309_Extra.png,1.0
310,[0.28546447 0.14329425 0.13169901 ... 0.00920862 0.01682709 0.01324889],./outputs/extra_images/Cars_310_Extra.png,1.0
311,[0.12522383 0.01453936 0.01414756 ... 0.01243786 0.01350541 0.02495382],./outputs/extra_images/Cars_311_Extra.png,1.0
312,[0.35057577 0.35057577 0.01699824 ... 0.01841602 0.0079581  0.00358841],./outputs/extra_images/Cars_312_Extra.png,1.0
313,[0.36330947 0.07293925 0.00477422 ... 0.01001019 0.00314229 0.00104198],./outputs/extra_images/Cars_313_Extra.png,1.0
314,[0.09532963 0.0760621  0.03109323 ... 0.02394747 0.00914606 0.0098688 ],./outputs/extra_images/Cars_314_Extra.png,1.0
315,[0.45095584 0.10538075 0.00768362 ... 0.00169941 0.00066755 0.35546169],./outputs/extra_images/Cars_315_Extra.png,1.0
316,[0.09481636 0.21965091 0.09844767 ... 0.00713643 0.01026083 0.18326387],./outputs/extra_images/Cars_316_Extra.png,1.0
317,[0.34484479 0.34484479 0.05202325 ... 0.         0.00139768 0.27275959],./outputs/extra_images/Cars_317_Extra.png,1.0
318,[0.05084851 0.03029075 0.03688937 ... 0.02431554 0.02130557 0.14507698],./outputs/extra_images/Cars_318_Extra.png,1.0
319,"[1.44153496e-03 2.04529217e-03 3.09124947e-01 ... 1.10564486e-03
 8.41526053e-05 9.46874905e-04]",./outputs/extra_images/Cars_319_Extra.png,1.0
320,[0.13519284 0.02416459 0.00758321 ... 0.00760707 0.00501662 0.00510483],./outputs/extra_images/Cars_320_Extra.png,1.0
321,[0.01083998 0.00158504 0.04667062 ... 0.00143367 0.         0.00018127],./outputs/extra_images/Cars_321_Extra.png,1.0
322,[0.25193459 0.20072746 0.10939332 ... 0.01282285 0.002239   0.00839611],./outputs/extra_images/Cars_322_Extra.png,1.0
323,[0.47195363 0.21800159 0.03263102 ... 0.0100694  0.01453723 0.34856126],./outputs/extra_images/Cars_323_Extra.png,1.0
324,[0.06431154 0.01269244 0.02029663 ... 0.00987812 0.00219638 0.04890927],./outputs/extra_images/Cars_324_Extra.png,1.0
325,[0.00584601 0.00307574 0.00426337 ... 0.00462282 0.00148518 0.11180395],./outputs/extra_images/Cars_325_Extra.png,1.0
326,[0.04879246 0.3564986  0.30956301 ... 0.04890824 0.03726539 0.05361633],./outputs/extra_images/Cars_326_Extra.png,1.0
327,[0.19387567 0.33750796 0.34022009 ... 0.01688076 0.00674117 0.45194092],./outputs/extra_images/Cars_327_Extra.png,1.0
328,[0.10381853 0.04384786 0.01812877 ... 0.02073035 0.05379771 0.02798317],./outputs/extra_images/Cars_328_Extra.png,1.0
329,[0.00271095 0.00123255 0.25778356 ... 0.00155127 0.00217379 0.00299611],./outputs/extra_images/Cars_329_Extra.png,1.0
330,[0.06023051 0.09857722 0.09336971 ... 0.02630289 0.01835029 0.05053962],./outputs/extra_images/Cars_330_Extra.png,1.0
331,"[3.22413296e-01 3.22413296e-01 5.71598969e-02 ... 2.27563098e-04
 7.52493460e-03 3.47318530e-01]",./outputs/extra_images/Cars_331_Extra.png,1.0
332,[0.02949226 0.02581928 0.03166586 ... 0.0841776  0.18229252 0.22785366],./outputs/extra_images/Cars_332_Extra.png,1.0
333,[0.01720013 0.02211345 0.0141128  ... 0.02260245 0.05340623 0.12600884],./outputs/extra_images/Cars_333_Extra.png,1.0
334,[0.12376383 0.31352323 0.11288218 ... 0.04742512 0.01595929 0.13179731],./outputs/extra_images/Cars_334_Extra.png,1.0
335,[0.20950347 0.3177368  0.09730534 ... 0.01218206 0.01641467 0.25990096],./outputs/extra_images/Cars_335_Extra.png,1.0
336,[0.14432998 0.06777497 0.05718588 ... 0.05152083 0.03599168 0.0248423 ],./outputs/extra_images/Cars_336_Extra.png,1.0
337,[0.14432998 0.06777497 0.05718588 ... 0.05152083 0.03599168 0.0248423 ],./outputs/extra_images/Cars_337_Extra.png,1.0
338,[0.05899623 0.10482939 0.10341109 ... 0.03174351 0.01753282 0.06380236],./outputs/extra_images/Cars_338_Extra.png,1.0
339,[0.05899623 0.10482939 0.10341109 ... 0.03174351 0.01753282 0.06380236],./outputs/extra_images/Cars_339_Extra.png,1.0
340,[0.04471138 0.03295663 0.02083167 ... 0.2455624  0.33060685 0.17592224],./outputs/extra_images/Cars_340_Extra.png,1.0
341,[0.46888229 0.20966978 0.00077563 ... 0.05187835 0.31851116 0.31851116],./outputs/extra_images/Cars_341_Extra.png,1.0
342,[0.11236876 0.36850154 0.08529211 ... 0.0157878  0.08541702 0.03426819],./outputs/extra_images/Cars_342_Extra.png,1.0
343,[0.14036398 0.18741588 0.07668609 ... 0.01027221 0.00574957 0.0072169 ],./outputs/extra_images/Cars_343_Extra.png,1.0
344,"[7.05961883e-02 7.04145059e-02 3.02729178e-02 ... 2.16384535e-03
 6.01437423e-05 2.17316183e-03]",./outputs/extra_images/Cars_344_Extra.png,1.0
345,[0.06275132 0.03744232 0.02712071 ... 0.00365867 0.00050999 0.00152613],./outputs/extra_images/Cars_345_Extra.png,1.0
346,[0.23772334 0.34147403 0.19603375 ... 0.01549453 0.00968139 0.14324053],./outputs/extra_images/Cars_346_Extra.png,1.0
347,[0.21503571 0.36589825 0.21300447 ... 0.01879045 0.06599811 0.25913733],./outputs/extra_images/Cars_347_Extra.png,1.0
348,[0.10689128 0.02150788 0.04085604 ... 0.0225673  0.01374933 0.0423534 ],./outputs/extra_images/Cars_348_Extra.png,1.0
349,[0.02699695 0.01872155 0.02630579 ... 0.10321704 0.01967948 0.00877129],./outputs/extra_images/Cars_349_Extra.png,1.0
350,[0.15033762 0.41398296 0.0777153  ... 0.15168871 0.11621707 0.08582263],./outputs/extra_images/Cars_350_Extra.png,1.0
351,[0.37147734 0.23607066 0.07025105 ... 0.06793375 0.06796966 0.3756018 ],./outputs/extra_images/Cars_351_Extra.png,1.0
352,[0.01247006 0.00059896 0.00738461 ... 0.28139111 0.28139111 0.23378143],./outputs/extra_images/Cars_352_Extra.png,1.0
353,[0.43295571 0.24272427 0.00287506 ... 0.03157809 0.16109098 0.33860427],./outputs/extra_images/Cars_353_Extra.png,1.0
354,[0.1748082  0.3506031  0.13515739 ... 0.00609315 0.05523517 0.11462594],./outputs/extra_images/Cars_354_Extra.png,1.0
355,[0.20560348 0.20411344 0.03162654 ... 0.00093693 0.00545981 0.01795113],./outputs/extra_images/Cars_355_Extra.png,1.0
356,[0.1157979  0.03558547 0.0474394  ... 0.01323379 0.01297286 0.00327711],./outputs/extra_images/Cars_356_Extra.png,1.0
357,[0.28502169 0.16802385 0.04521323 ... 0.00384193 0.02943864 0.33285198],./outputs/extra_images/Cars_357_Extra.png,1.0
358,[0.23187402 0.39450321 0.05213703 ... 0.03957421 0.0410392  0.04395889],./outputs/extra_images/Cars_358_Extra.png,1.0
359,[0.23304418 0.10988365 0.05617815 ... 0.00223514 0.00153608 0.0027644 ],./outputs/extra_images/Cars_359_Extra.png,1.0
360,[0.26337349 0.06563664 0.02356789 ... 0.10622042 0.1907413  0.1947265 ],./outputs/extra_images/Cars_360_Extra.png,1.0
361,[0.12080371 0.07652458 0.01294968 ... 0.0121725  0.02890983 0.05315841],./outputs/extra_images/Cars_361_Extra.png,1.0
362,[0.09425177 0.12824479 0.0679767  ... 0.0355526  0.06523531 0.13379894],./outputs/extra_images/Cars_362_Extra.png,1.0
363,[0.48535505 0.11825708 0.0118502  ... 0.05316942 0.07494711 0.409412  ],./outputs/extra_images/Cars_363_Extra.png,1.0
364,[0.0351386  0.11316772 0.11320455 ... 0.06548388 0.11577757 0.08528284],./outputs/extra_images/Cars_364_Extra.png,1.0
365,[0.29773173 0.22409375 0.12066966 ... 0.00932432 0.03335904 0.30938795],./outputs/extra_images/Cars_365_Extra.png,1.0
366,[0.01056695 0.02077265 0.05254393 ... 0.01927232 0.03585934 0.31401417],./outputs/extra_images/Cars_366_Extra.png,1.0
367,[0.00286018 0.03481275 0.02819316 ... 0.00879322 0.03063971 0.33165464],./outputs/extra_images/Cars_367_Extra.png,1.0
